,Asian,88.1,0.0,0.0,11.9,,,,,,,,,
,Black,74.4,4.7,2.3,18.6,,,,,,,,,
,White,88.4,2.8,1.9,7.0,,,,,,,,,
,Male,78.6,6.2,3.8,11.4,,,,,,,,,
,Female,87.0,2.0,0.6,10.5,,,,,,,,,
,ELL,75.0,5.0,0.0,20.0,,,,,,,,,
,Non-ELL,83.8,3.8,2.2,10.3,,,,,,,,,
,Eligible For Lunch,75.8,8.7,3.7,11.8,,,,,,,,,
,Not Eligible For Lunch,85.7,2.3,1.5,10.6,,,,,,,,,
,Special Education,54.6,25.0,14.7,5.7,,,,,,,,,
,Non-Special Education,87.8,0.5,0.0,11.7,,,,,,,,,
The Gilbert School,All Students,88.0,3.4,0.0,8.5,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,87.0,3.7,0.0,9.3,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,87.6,3.8,0.0,8.6,,,,,,,,,
,Male,80.8,7.7,0.0,11.5,,,,,,,,,
,Female,93.9,0.0,0.0,6.2,,,,,,,,,
,ELL,*,*,*,*,,,,,,,,,
,Non-ELL,87.6,3.5,0.0,8.8,,,,,,,,,
,Eligible For Lunch,88.5,3.9,0.0,7.7,,,,,,,,,
,Not Eligible For Lunch,87.9,3.3,0.0,8.8,,,,,,,,,
,Special Education,73.3,13.3,0.0,13.3,,,,,,,,,
,Non-Special Education,90.2,2.0,0.0,7.8,,,,,,,,,
Woodstock Academy,All Students,92.4,1.0,0.0,6.5,,,,,,,,,
,Hispanic,100.0,0.0,0.0,0.0,,,,,,,,,
,Non-Hispanic,92.3,1.1,0.0,6.7,,,,,,,,,
,Indian,*,*,*,*,,,,,,,,,
,Asian,*,*,*,*,,,,,,,,,
,Black,*,*,*,*,,,,,,,,,
,White,92.5,1.1,0.0,6.5,,,,,,,,,
,Male,91.2,1.4,0.0,7.5,,,,,,,,,
,Female,93.8,0.7,0.0,5.6,,,,,,,,,
,Non-ELL,92.4,1.0,0.0,6.5,,,,,,,,,
,Eligible For Lunch,90.9,0.0,0.0,9.1,,,,,,,,,
,Not Eligible For Lunch,92.5,1.1,0.0,6.4,,,,,,,,,
,Special Education,75.8,9.1,0.0,15.2,,,,,,,,,
,Non-Special Education,94.6,0.0,0.0,5.4,,,,,,,,,
Souce: Public School Information System,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
 Note:,,,,,,,,,,,,,,
• ELL stands for English Language Learner.,,,,,,,,,,,,,,
"• With the exception of the cohort column which is a count, the rest of the columns are in percentages.  Row percentages may not add up to 100 percent because of rounding. Graduation rates will not be publicly reported for cohort counts fewer than 6. The zeros are not are not true zeos bot means data is not available 
 ",,,,,,,,,,,,,,
"• A student is included in the ELL, special education, or free/reduced lunch subgroup, or any combination of them, if he/she was reported in that subgroup in at least one of the Public School Information System data collections over the course of his/her high school career.",,,,,,,,,,,,,,
"• In reporting race/ethnicity, student’s last reported category is used.",,,,,,,,,,,,,,
• Special Education students who are still in school after four years but subsequently graduated are not counted in this calculation because of Individuals with Disabilities Education Act (IDEA) restrictions.,,,,,,,,,,,,,,
• The Cohort Count is determined at the end of the 2009-10 school year.,,,,,,,,,,,,,,
"• Four-year Graduation Rate is percentage of students who received a standard diploma within four years, including early and summer graduates out of the cohort.",,,,,,,,,,,,,,
• Still Enrolled means students were still in school after four years.,,,,,,,,,,,,,,
"• Other category includes students who dropped out (including those who enrolled in a GED program), transferred to postsecondary education or have an unknown status.",,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,

